yyyy-mm-dd,Daily Adjusted Snowfall [mm]
1984-02-11,0.00
1984-02-12,0.00
1984-02-13,0.00
1984-02-14,0.00
1984-02-15,1.34
1984-02-16,0.00
1984-02-17,0.00
1984-02-18,0.00
1984-02-19,0.00
1984-02-20,0.00
1984-02-21,0.00
1984-02-22,0.00
1984-02-23,0.00
1984-02-24,0.00
1984-02-25,0.21T
1984-02-26,1.12
1984-02-27,0.00
1984-02-28,0.21T
1984-02-29,0.00
1984-02-30,-9999.99M
1984-02-31,-9999.99M
1984-03-01,0.00
1984-03-02,0.00
1984-03-03,0.00
1984-03-04,0.00
1984-03-05,0.00
1984-03-06,0.00
1984-03-07,0.00
1984-03-08,0.00
1984-03-09,0.00
1984-03-10,0.00
1984-03-11,0.00
1984-03-12,0.00
1984-03-13,0.00
1984-03-14,0.00
1984-03-15,0.00
1984-03-16,0.00
1984-03-17,0.00
1984-03-18,0.00
1984-03-19,0.00
1984-03-20,0.21T
1984-03-21,0.00
1984-03-22,0.00
1984-03-23,0.00
1984-03-24,0.00
1984-03-25,0.21T
1984-03-26,1.12
1984-03-27,0.00
1984-03-28,0.00
1984-03-29,0.45
1984-03-30,2.69
1984-03-31,2.91
1984-04-01,0.21T
1984-04-02,0.00
1984-04-03,0.00
1984-04-04,1.79
1984-04-05,0.21T
1984-04-06,0.00
1984-04-07,0.21T
1984-04-08,0.00
1984-04-09,0.00
1984-04-10,0.00
1984-04-11,0.21T
1984-04-12,0.00
1984-04-13,0.00
1984-04-14,0.21T
1984-04-15,0.21T
1984-04-16,0.00
1984-04-17,1.12
1984-04-18,0.00
1984-04-19,0.00
1984-04-20,0.21T
1984-04-21,0.21T
1984-04-22,0.00
1984-04-23,0.00
1984-04-24,0.00
1984-04-25,0.00
1984-04-26,0.00
1984-04-27,0.00
1984-04-28,0.00
1984-04-29,0.45
1984-04-30,0.21T
1984-04-31,-9999.99M
1984-05-01,0.00
1984-05-02,0.00
1984-05-03,0.00
1984-05-04,0.00
1984-05-05,0.00
1984-05-06,0.00
1984-05-07,0.00
1984-05-08,0.00
1984-05-09,0.00
1984-05-10,0.45
1984-05-11,0.21T
1984-05-12,0.00
1984-05-13,0.00
1984-05-14,0.00
1984-05-15,0.00
1984-05-16,0.00
1984-05-17,0.21T
1984-05-18,0.00
1984-05-19,0.00
1984-05-20,0.00
1984-05-21,0.00
1984-05-22,0.00
1984-05-23,0.00
1984-05-24,0.00
1984-05-25,0.00
1984-05-26,0.00
1984-05-27,0.21T
1984-05-28,0.34
1984-05-29,0.21T
1984-05-30,0.21T
1984-05-31,0.21T
1984-06-01,0.00
1984-06-02,0.00
1984-06-03,1.12
1984-06-04,0.21T
1984-06-05,0.00
1984-06-06,0.00
1984-06-07,0.00
1984-06-08,0.00
1984-06-09,0.00
1984-06-10,0.00
1984-06-11,0.00
1984-06-12,0.00
1984-06-13,0.00
1984-06-14,0.00
1984-06-15,0.00
1984-06-16,0.00
1984-06-17,0.00
1984-06-18,0.00
1984-06-19,0.00
1984-06-20,0.00
1984-06-21,0.00
1984-06-22,0.00
1984-06-23,0.00
1984-06-24,0.00
1984-06-25,0.00
1984-06-26,0.00
1984-06-27,0.00
1984-06-28,0.00
1984-06-29,0.00
1984-06-30,0.00
1984-06-31,-9999.99M
1984-07-01,0.00
1984-07-02,0.00
1984-07-03,0.00
1984-07-04,0.00
1984-07-05,0.00
1984-07-06,0.00
1984-07-07,0.00
1984-07-08,0.00
1984-07-09,0.00
1984-07-10,0.00
1984-07-11,0.00
1984-07-12,0.00
1984-07-13,0.00
1984-07-14,2.24
1984-07-15,0.00
1984-07-16,0.00
1984-07-17,0.00
1984-07-18,0.56
1984-07-19,0.00
1984-07-20,0.00
1984-07-21,0.00
1984-07-22,0.00
1984-07-23,0.00
1984-07-24,0.00
1984-07-25,0.00
1984-07-26,0.00
1984-07-27,0.00
1984-07-28,0.00
1984-07-29,0.00
1984-07-30,0.00
1984-07-31,0.00
1984-08-01,0.00
1984-08-02,0.00
1984-08-03,0.00
1984-08-04,0.00
1984-08-05,0.00
1984-08-06,0.00
1984-08-07,0.00
1984-08-08,0.00
1984-08-09,0.00
1984-08-10,2.02
1984-08-11,0.00
1984-08-12,0.21T
1984-08-13,0.00
1984-08-14,0.00
1984-08-15,0.00
1984-08-16,0.00
1984-08-17,0.00
1984-08-18,0.00
1984-08-19,0.00
1984-08-20,0.00
1984-08-21,0.00
1984-08-22,0.00
1984-08-23,0.00
1984-08-24,0.00
1984-08-25,2.24
1984-08-26,0.21T
1984-08-27,0.00
1984-08-28,0.21T
1984-08-29,0.00
1984-08-30,0.00
1984-08-31,0.00
1984-09-01,0.00
1984-09-02,0.00
1984-09-03,0.00
1984-09-04,0.21T
1984-09-05,0.21T
1984-09-06,0.21T
1984-09-07,0.00
1984-09-08,0.00
1984-09-09,0.00
1984-09-10,0.00
1984-09-11,0.00
1984-09-12,0.00
1984-09-13,0.00
1984-09-14,0.00
1984-09-15,0.00
1984-09-16,0.00
1984-09-17,0.00
1984-09-18,0.00
1984-09-19,0.00
1984-09-20,0.00
1984-09-21,0.00
1984-09-22,0.00
1984-09-23,0.00
1984-09-24,0.00
1984-09-25,0.00
1984-09-26,0.00
1984-09-27,0.00
1984-09-28,0.21T
1984-09-29,0.22
1984-09-30,0.00
1984-09-31,-9999.99M
1984-10-01,0.00
1984-10-02,0.21T
1984-10-03,0.21T
1984-10-04,4.48
1984-10-05,0.56
1984-10-06,0.00
1984-10-07,0.21T
1984-10-08,1.12
1984-10-09,0.21T
1984-10-10,0.21T
1984-10-11,0.21T
1984-10-12,0.21T
1984-10-13,0.21T
1984-10-14,0.21T
1984-10-15,0.21T
1984-10-16,0.21T
1984-10-17,0.00
1984-10-18,1.34
1984-10-19,0.21T
1984-10-20,1.12
1984-10-21,0.21T
1984-10-22,0.00
1984-10-23,0.00
1984-10-24,0.21T
1984-10-25,0.00
1984-10-26,0.56
1984-10-27,1.34
1984-10-28,0.90
1984-10-29,0.00
1984-10-30,0.00
1984-10-31,0.00
1984-11-01,0.00
1984-11-02,2.24
1984-11-03,0.00
1984-11-04,0.21T
1984-11-05,0.00
1984-11-06,0.00
1984-11-07,0.00
1984-11-08,0.00
1984-11-09,0.00
1984-11-10,0.21T
1984-11-11,0.21T
1984-11-12,0.00
1984-11-13,0.00
1984-11-14,0.00
1984-11-15,0.00
1984-11-16,0.00
1984-11-17,0.21T
1984-11-18,0.21T
1984-11-19,0.21T
1984-11-20,0.00
1984-11-21,0.00
1984-11-22,1.12
1984-11-23,0.21T
1984-11-24,0.00
1984-11-25,0.00
1984-11-26,0.00
1984-11-27,0.21T
1984-11-28,0.21T
1984-11-29,0.21T
1984-11-30,0.21T
1984-11-31,-9999.99M
1984-12-01,0.21T
1984-12-02,0.00
1984-12-03,0.00
1984-12-04,0.00
1984-12-05,0.21T
1984-12-06,2.13
1984-12-07,0.21T
1984-12-08,0.00
1984-12-09,0.00
1984-12-10,0.21T
1984-12-11,0.00
1984-12-12,0.21T
1984-12-13,0.00
1984-12-14,0.00
1984-12-15,0.00
1984-12-16,0.00
1984-12-17,0.00
1984-12-18,0.21T
1984-12-19,0.00
1984-12-20,0.21T
1984-12-21,0.00
1984-12-22,0.00
1984-12-23,0.00
1984-12-24,0.00
1984-12-25,0.00
1984-12-26,0.00
1984-12-27,0.21T
1984-12-28,0.00
1984-12-29,0.21T
1984-12-30,0.00
1984-12-31,0.00
1985-01-01,0.21T
1985-01-02,1.12
1985-01-03,0.56
1985-01-04,0.00
1985-01-05,0.00
1985-01-06,0.00
1985-01-07,0.00
1985-01-08,0.00
1985-01-09,0.00
1985-01-10,1.12
1985-01-11,0.21T
1985-01-12,0.21T
1985-01-13,0.21T
1985-01-14,0.00
1985-01-15,0.00
1985-01-16,0.00
1985-01-17,0.00
1985-01-18,0.00
1985-01-19,0.00
1985-01-20,0.00
1985-01-21,0.21T
1985-01-22,0.00
1985-01-23,0.00
1985-01-24,2.24
1985-01-25,0.21T
1985-01-26,0.00
1985-01-27,0.00
1985-01-28,0.00
1985-01-29,0.00
1985-01-30,0.00
1985-01-31,0.00
1985-02-01,0.21T
1985-02-02,0.00
1985-02-03,0.21T
1985-02-04,0.21T
1985-02-05,2.24
1985-02-06,0.21T
1985-02-07,0.00
1985-02-08,0.00
1985-02-09,0.00
1985-02-10,0.21T
1985-02-11,0.00
1985-02-12,0.00
1985-02-13,0.00
1985-02-14,0.00
1985-02-15,0.00
1985-02-16,0.00
1985-02-17,0.00
1985-02-18,0.00
1985-02-19,0.21T
1985-02-20,0.00
1985-02-21,0.00
1985-02-22,0.00
1985-02-23,0.00
1985-02-24,0.00
1985-02-25,0.00
1985-02-26,0.00
1985-02-27,0.21T
1985-02-28,0.00
1985-02-29,-9999.99M
1985-02-30,-9999.99M
1985-02-31,-9999.99M
1985-03-01,0.00
1985-03-02,0.21T
1985-03-03,0.00
1985-03-04,0.00
1985-03-05,0.00
1985-03-06,0.45
1985-03-07,0.21T
1985-03-08,0.21T
1985-03-09,0.00
1985-03-10,0.00
1985-03-11,0.00
1985-03-12,0.00
1985-03-13,0.00
1985-03-14,0.00
1985-03-15,0.00
1985-03-16,0.00
1985-03-17,0.00
1985-03-18,0.00
1985-03-19,0.21T
1985-03-20,0.21T
1985-03-21,0.00
1985-03-22,0.00
1985-03-23,0.00
1985-03-24,0.00
1985-03-25,0.00
1985-03-26,0.21T
1985-03-27,0.00
1985-03-28,0.00
1985-03-29,0.00
1985-03-30,0.21T
1985-03-31,0.21T
1985-04-01,0.21T
1985-04-02,0.21T
1985-04-03,0.00
1985-04-04,0.00
1985-04-05,0.21T
1985-04-06,0.00
1985-04-07,0.00
1985-04-08,0.00
1985-04-09,0.00
1985-04-10,0.00
1985-04-11,0.00
1985-04-12,0.00
1985-04-13,0.21T
1985-04-14,0.21T
1985-04-15,0.00
1985-04-16,0.00
1985-04-17,0.00
1985-04-18,0.00
1985-04-19,0.00
1985-04-20,0.00
1985-04-21,0.00
1985-04-22,0.21T
1985-04-23,0.21T
1985-04-24,0.00
1985-04-25,0.21T
1985-04-26,0.21T
1985-04-27,0.21T
1985-04-28,0.00
1985-04-29,0.00
1985-04-30,0.00
1985-04-31,-9999.99M
1985-05-01,0.00
1985-05-02,0.00
1985-05-03,0.00
1985-05-04,0.00
1985-05-05,0.00
1985-05-06,1.68
1985-05-07,0.00
1985-05-08,0.00
1985-05-09,1.12
1985-05-10,0.00
1985-05-11,0.21T
1985-05-12,0.00
1985-05-13,0.00
1985-05-14,0.00
1985-05-15,0.00
1985-05-16,0.00
1985-05-17,0.21T
1985-05-18,0.00
1985-05-19,0.00
1985-05-20,0.00
1985-05-21,0.00
1985-05-22,0.00
1985-05-23,0.00
1985-05-24,0.00
1985-05-25,0.21T
1985-05-26,0.00
1985-05-27,0.21T
1985-05-28,0.00
1985-05-29,0.00
1985-05-30,0.00
1985-05-31,0.00
1985-06-01,0.00
1985-06-02,0.00
1985-06-03,0.00
1985-06-04,0.00
1985-06-05,0.00
1985-06-06,0.21T
1985-06-07,0.21T
1985-06-08,0.00
1985-06-09,0.00
1985-06-10,0.21T
1985-06-11,0.00
1985-06-12,0.00
1985-06-13,0.00
1985-06-14,1.79
1985-06-15,10.75
1985-06-16,0.00
1985-06-17,0.00
1985-06-18,0.00
1985-06-19,0.00
1985-06-20,0.00
1985-06-21,0.00
1985-06-22,0.00
1985-06-23,0.00
1985-06-24,0.00
1985-06-25,0.00
1985-06-26,0.00
1985-06-27,0.00
1985-06-28,0.00
1985-06-29,0.00
1985-06-30,0.00
1985-06-31,-9999.99M
1985-07-01,0.00
1985-07-02,0.00
1985-07-03,0.00
1985-07-04,0.00
1985-07-05,0.00
1985-07-06,0.00
1985-07-07,0.00
1985-07-08,0.00
1985-07-09,0.00
1985-07-10,0.00
1985-07-11,0.00
1985-07-12,0.00
1985-07-13,0.00
1985-07-14,0.00
1985-07-15,0.00
1985-07-16,0.00
1985-07-17,0.00
1985-07-18,0.00
1985-07-19,0.21T
1985-07-20,0.21T
1985-07-21,0.00
1985-07-22,0.00
1985-07-23,0.00
1985-07-24,0.00
1985-07-25,0.00
1985-07-26,0.00
1985-07-27,0.00
1985-07-28,0.00
1985-07-29,0.00
1985-07-30,0.00
1985-07-31,0.00
1985-08-01,0.00
1985-08-02,0.00
1985-08-03,0.00
1985-08-04,0.00
1985-08-05,0.00
1985-08-06,0.00
1985-08-07,0.00
1985-08-08,0.00
1985-08-09,0.00
1985-08-10,0.00
1985-08-11,0.00
1985-08-12,0.00
1985-08-13,0.00
1985-08-14,0.00
1985-08-15,0.00
1985-08-16,0.21T
1985-08-17,0.00
1985-08-18,0.00
1985-08-19,0.00
1985-08-20,0.00
1985-08-21,0.00
1985-08-22,0.00
1985-08-23,0.00
1985-08-24,0.00
1985-08-25,0.00
1985-08-26,0.00
1985-08-27,0.00
1985-08-28,0.00
1985-08-29,0.00
1985-08-30,0.00
1985-08-31,0.00
1985-09-01,0.00
1985-09-02,0.00
1985-09-03,1.12
1985-09-04,2.02
1985-09-05,0.21T
1985-09-06,0.00
1985-09-07,0.00
1985-09-08,0.00
1985-09-09,0.00
1985-09-10,0.00
1985-09-11,0.00
1985-09-12,0.00
1985-09-13,0.00
1985-09-14,0.00
1985-09-15,2.24
1985-09-16,1.12
1985-09-17,0.21T
1985-09-18,0.00
1985-09-19,0.00
1985-09-20,0.21T
1985-09-21,0.00
1985-09-22,0.00
1985-09-23,0.00
1985-09-24,1.12
1985-09-25,3.36
1985-09-26,0.00
1985-09-27,0.00
1985-09-28,0.00
1985-09-29,0.00
1985-09-30,1.12
1985-09-31,-9999.99M
1985-10-01,3.36
1985-10-02,2.24
1985-10-03,0.21T
1985-10-04,1.12
1985-10-05,1.12
1985-10-06,0.00
1985-10-07,0.00
1985-10-08,1.12
1985-10-09,1.12
1985-10-10,0.00
1985-10-11,0.21T
1985-10-12,0.21T
1985-10-13,0.00
1985-10-14,0.00
1985-10-15,0.00
1985-10-16,0.21T
1985-10-17,0.21T
1985-10-18,0.21T
1985-10-19,0.00
1985-10-20,0.21T
1985-10-21,0.21T
1985-10-22,0.00
1985-10-23,0.00
1985-10-24,0.00
1985-10-25,0.00
1985-10-26,0.21T
1985-10-27,0.00
1985-10-28,0.00
1985-10-29,0.00
1985-10-30,1.12
1985-10-31,1.57
1985-11-01,2.24
1985-11-02,0.00
1985-11-03,0.21T
1985-11-04,0.21T
1985-11-05,0.00
1985-11-06,0.00
1985-11-07,0.00
1985-11-08,0.00
1985-11-09,0.00
1985-11-10,0.00
1985-11-11,0.00
1985-11-12,0.21T
1985-11-13,0.00
1985-11-14,0.00
1985-11-15,0.00
1985-11-16,0.00
1985-11-17,0.00
1985-11-18,0.00
1985-11-19,2.24
1985-11-20,0.21T
1985-11-21,0.00
1985-11-22,0.00
1985-11-23,0.45
1985-11-24,0.67
1985-11-25,0.00
1985-11-26,0.00
1985-11-27,0.00
1985-11-28,0.00
1985-11-29,0.00
1985-11-30,0.21T
1985-11-31,-9999.99M
1985-12-01,4.70
1985-12-02,0.78
1985-12-03,0.34
1985-12-04,0.00
1985-12-05,0.21T
1985-12-06,0.00
1985-12-07,0.00
1985-12-08,0.00
1985-12-09,0.21T
1985-12-10,0.21T
1985-12-11,0.00
1985-12-12,0.34
1985-12-13,2.02
1985-12-14,0.00
1985-12-15,0.00
1985-12-16,0.00
1985-12-17,0.00
1985-12-18,0.00
1985-12-19,0.21T
1985-12-20,0.45
1985-12-21,0.67
1985-12-22,0.00
1985-12-23,0.00
1985-12-24,2.24
1985-12-25,4.93
1985-12-26,0.00
1985-12-27,0.21T
1985-12-28,0.21T
1985-12-29,0.22
1985-12-30,0.21T
1985-12-31,0.21T
1986-01-01,0.00
1986-01-02,0.21T
1986-01-03,0.00
1986-01-04,0.00
1986-01-05,0.21T
1986-01-06,3.36
1986-01-07,1.68
1986-01-08,0.67
1986-01-09,0.00
1986-01-10,0.00
1986-01-11,0.21T
1986-01-12,0.00
1986-01-13,0.21T
1986-01-14,0.21T
1986-01-15,0.21T
1986-01-16,0.21T
1986-01-17,0.00
1986-01-18,0.00
1986-01-19,0.00
1986-01-20,0.00
1986-01-21,0.00
1986-01-22,0.00
1986-01-23,0.00
1986-01-24,0.21T
1986-01-25,0.45
1986-01-26,0.21T
1986-01-27,0.21T
1986-01-28,0.00
1986-01-29,0.00
1986-01-30,0.00
1986-01-31,0.00
1986-02-01,0.21T
1986-02-02,0.67
1986-02-03,0.45
1986-02-04,0.21T
1986-02-05,0.00
1986-02-06,0.00
1986-02-07,0.00
1986-02-08,1.68
1986-02-09,0.21T
1986-02-10,0.21T
1986-02-11,0.00
1986-02-12,0.21T
1986-02-13,3.14
1986-02-14,0.00
1986-02-15,0.00
1986-02-16,0.00
1986-02-17,0.00
1986-02-18,0.00
1986-02-19,0.00
1986-02-20,0.00
1986-02-21,0.00
1986-02-22,0.21T
1986-02-23,0.21T
1986-02-24,0.00
1986-02-25,0.21T
1986-02-26,0.21T
1986-02-27,0.21T
1986-02-28,1.01
1986-02-29,-9999.99M
1986-02-30,-9999.99M
1986-02-31,-9999.99M
1986-03-01,0.00
1986-03-02,0.00
1986-03-03,0.00
1986-03-04,0.00
1986-03-05,0.00
1986-03-06,0.00
1986-03-07,0.00
1986-03-08,0.00
1986-03-09,0.00
1986-03-10,0.00
1986-03-11,0.00
1986-03-12,0.00
1986-03-13,0.00
1986-03-14,0.00
1986-03-15,0.00
1986-03-16,0.00
1986-03-17,0.00
1986-03-18,0.00
1986-03-19,0.00
1986-03-20,0.00
1986-03-21,0.00
1986-03-22,0.00
1986-03-23,0.00
1986-03-24,0.00
1986-03-25,0.21T
1986-03-26,0.21T
1986-03-27,0.21T
1986-03-28,0.21T
1986-03-29,1.57
1986-03-30,0.00
1986-03-31,0.21T
1986-04-01,0.21T
1986-04-02,0.00
1986-04-03,0.00
1986-04-04,0.21T
1986-04-05,0.21T
1986-04-06,0.00
1986-04-07,0.00
1986-04-08,0.00
1986-04-09,0.00
1986-04-10,0.00
1986-04-11,0.00
1986-04-12,0.00
1986-04-13,0.00
1986-04-14,0.00
1986-04-15,0.00
1986-04-16,0.00
1986-04-17,0.00
1986-04-18,0.00
1986-04-19,1.12
1986-04-20,0.21T
1986-04-21,0.21T
1986-04-22,0.00
1986-04-23,0.00
1986-04-24,0.00
1986-04-25,0.00
1986-04-26,0.00
1986-04-27,0.00
1986-04-28,0.00
1986-04-29,0.00
1986-04-30,0.00
1986-04-31,-9999.99M
1986-05-01,0.00
1986-05-02,0.00
1986-05-03,0.00
1986-05-04,0.00
1986-05-05,0.00
1986-05-06,0.00
1986-05-07,0.00
1986-05-08,0.00
1986-05-09,0.00
1986-05-10,0.21T
1986-05-11,0.21T
1986-05-12,0.21T
1986-05-13,1.34
1986-05-14,1.12
1986-05-15,0.90
1986-05-16,0.21T
1986-05-17,0.00
1986-05-18,0.21T
1986-05-19,2.91
1986-05-20,0.21T
1986-05-21,0.00
1986-05-22,0.00
1986-05-23,0.00
1986-05-24,0.00
1986-05-25,0.00
1986-05-26,0.45
1986-05-27,0.21T
1986-05-28,0.00
1986-05-29,0.00
1986-05-30,0.00
1986-05-31,0.00
1986-06-01,0.00
1986-06-02,0.00
1986-06-03,0.00
1986-06-04,0.00
1986-06-05,0.00
1986-06-06,0.00
1986-06-07,0.00
1986-06-08,0.00
1986-06-09,0.00
1986-06-10,0.00
1986-06-11,0.00
1986-06-12,0.00
1986-06-13,0.00
1986-06-14,0.00
1986-06-15,0.00
1986-06-16,0.00
1986-06-17,0.00
1986-06-18,0.00
1986-06-19,0.00
1986-06-20,0.00
1986-06-21,0.00
1986-06-22,0.00
1986-06-23,0.00
1986-06-24,0.00
1986-06-25,0.00
1986-06-26,0.00
1986-06-27,0.00
1986-06-28,0.00
1986-06-29,0.00
1986-06-30,0.00
1986-06-31,-9999.99M
1986-07-01,0.00
1986-07-02,0.00
1986-07-03,0.00
1986-07-04,0.00
1986-07-05,0.00
1986-07-06,0.00
1986-07-07,0.00
1986-07-08,0.00
1986-07-09,0.00
1986-07-10,0.00
1986-07-11,0.22
1986-07-12,0.00
1986-07-13,0.00
1986-07-14,0.00
1986-07-15,0.00
1986-07-16,0.00
1986-07-17,0.00
1986-07-18,0.00
1986-07-19,0.00
1986-07-20,0.00
1986-07-21,0.00
1986-07-22,0.00
1986-07-23,0.00
1986-07-24,0.00
1986-07-25,0.00
1986-07-26,0.00
1986-07-27,0.00
1986-07-28,0.00
1986-07-29,0.00
1986-07-30,0.00
1986-07-31,0.00
1986-08-01,0.00
1986-08-02,0.00
1986-08-03,0.00
1986-08-04,0.00
1986-08-05,0.00
1986-08-06,0.00
1986-08-07,0.00
1986-08-08,0.00
1986-08-09,0.00
1986-08-10,0.00
1986-08-11,0.00
1986-08-12,0.00
1986-08-13,0.00
1986-08-14,0.00
1986-08-15,0.00
1986-08-16,0.00
1986-08-17,0.22
1986-08-18,0.00
1986-08-19,0.00
1986-08-20,0.00
1986-08-21,0.00
1986-08-22,4.93
1986-08-23,0.21T
1986-08-24,0.00
1986-08-25,0.67
1986-08-26,0.00
1986-08-27,0.00
1986-08-28,1.34
1986-08-29,0.00
1986-08-30,0.00
1986-08-31,0.00
1986-09-01,0.00
1986-09-02,0.00
1986-09-03,0.00
1986-09-04,0.00
1986-09-05,0.00
1986-09-06,0.00
1986-09-07,0.00
1986-09-08,0.00
1986-09-09,0.00
1986-09-10,0.00
1986-09-11,0.00
1986-09-12,0.00
1986-09-13,0.00
1986-09-14,0.00
1986-09-15,0.00
1986-09-16,0.00
1986-09-17,0.00
1986-09-18,0.00
1986-09-19,0.00
1986-09-20,0.00
1986-09-21,0.00
1986-09-22,0.00
1986-09-23,0.21T
1986-09-24,1.12
1986-09-25,0.21T
1986-09-26,0.00
1986-09-27,0.00
1986-09-28,2.46
1986-09-29,0.21T
1986-09-30,0.00
1986-09-31,-9999.99M
1986-10-01,0.67
1986-10-02,1.12
1986-10-03,0.00
1986-10-04,0.21T
1986-10-05,1.12
1986-10-06,0.21T
1986-10-07,0.00
1986-10-08,3.36
1986-10-09,3.36
1986-10-10,0.00
1986-10-11,2.24
1986-10-12,0.00
1986-10-13,0.00
1986-10-14,0.00
1986-10-15,2.69
1986-10-16,0.21T
1986-10-17,0.00
1986-10-18,0.21T
1986-10-19,0.00
1986-10-20,6.27
1986-10-21,1.12
1986-10-22,0.90
1986-10-23,5.60
1986-10-24,0.00
1986-10-25,0.21T
1986-10-26,0.22
1986-10-27,0.00
1986-10-28,0.00
1986-10-29,0.00
1986-10-30,0.00
1986-10-31,0.00
1986-11-01,0.00
1986-11-02,0.22
1986-11-03,1.57
1986-11-04,3.81
1986-11-05,0.21T
1986-11-06,0.22
1986-11-07,0.45
1986-11-08,0.00
1986-11-09,0.00
1986-11-10,0.00
1986-11-11,0.00
1986-11-12,0.21T
1986-11-13,0.21T
1986-11-14,0.21T
1986-11-15,0.21T
1986-11-16,0.00
1986-11-17,0.21T
1986-11-18,3.36
1986-11-19,0.45
1986-11-20,0.21T
1986-11-21,0.21T
1986-11-22,0.21T
1986-11-23,0.21T
1986-11-24,0.21T
1986-11-25,0.22
1986-11-26,0.21T
1986-11-27,0.21T
1986-11-28,0.21T
1986-11-29,0.21T
1986-11-30,3.36
1986-11-31,-9999.99M
1986-12-01,0.45
1986-12-02,0.00
1986-12-03,1.57
1986-12-04,0.00
1986-12-05,0.00
1986-12-06,1.12
1986-12-07,0.00
1986-12-08,0.00
1986-12-09,1.12
1986-12-10,0.22
1986-12-11,1.34
1986-12-12,5.15
1986-12-13,1.34
1986-12-14,0.21T
1986-12-15,0.00
1986-12-16,0.00
1986-12-17,0.00
1986-12-18,0.00
1986-12-19,0.67
1986-12-20,3.81
1986-12-21,0.22
1986-12-22,0.21T
1986-12-23,0.21T
1986-12-24,0.21T
1986-12-25,0.21T
1986-12-26,0.00
1986-12-27,0.00
1986-12-28,0.00
1986-12-29,0.00
1986-12-30,0.21T
1986-12-31,0.00
1987-01-01,0.00
1987-01-02,0.21T
1987-01-03,0.22
1987-01-04,0.00
1987-01-05,0.00
1987-01-06,0.21T
1987-01-07,0.00
1987-01-08,1.12
1987-01-09,1.12
1987-01-10,0.00
1987-01-11,0.21T
1987-01-12,0.00
1987-01-13,0.00
1987-01-14,0.00
1987-01-15,0.00
1987-01-16,0.00
1987-01-17,0.00
1987-01-18,0.00
1987-01-19,0.00
1987-01-20,0.21T
1987-01-21,0.21T
1987-01-22,0.00
1987-01-23,1.12
1987-01-24,1.34
1987-01-25,0.22
1987-01-26,2.46
1987-01-27,2.46
1987-01-28,0.00
1987-01-29,0.00
1987-01-30,0.00
1987-01-31,0.00
1987-02-01,0.00
1987-02-02,0.00
1987-02-03,0.21T
1987-02-04,0.21T
1987-02-05,0.00
1987-02-06,0.00
1987-02-07,0.00
1987-02-08,0.00
1987-02-09,0.21T
1987-02-10,0.67
1987-02-11,0.00
1987-02-12,0.00
1987-02-13,0.00
1987-02-14,0.00
1987-02-15,0.00
1987-02-16,0.00
1987-02-17,0.00
1987-02-18,0.00
1987-02-19,0.00
1987-02-20,0.00
1987-02-21,1.12
1987-02-22,1.12
1987-02-23,0.21T
1987-02-24,0.00
1987-02-25,0.00
1987-02-26,0.00
1987-02-27,0.00
1987-02-28,0.21T
1987-02-29,-9999.99M
1987-02-30,-9999.99M
1987-02-31,-9999.99M
1987-03-01,0.21T
1987-03-02,0.21T
1987-03-03,0.22
1987-03-04,0.21T
1987-03-05,0.00
1987-03-06,0.21T
1987-03-07,0.00
1987-03-08,0.00
1987-03-09,0.00
1987-03-10,0.00
1987-03-11,0.00
1987-03-12,3.36
1987-03-13,1.57
1987-03-14,0.21T
1987-03-15,0.21T
1987-03-16,0.00
1987-03-17,0.00
1987-03-18,0.00
1987-03-19,0.21T
1987-03-20,0.21T
1987-03-21,0.00
1987-03-22,0.00
1987-03-23,0.00
1987-03-24,0.00
1987-03-25,0.00
1987-03-26,0.00
1987-03-27,0.00
1987-03-28,0.00
1987-03-29,0.00
1987-03-30,1.57
1987-03-31,0.22
1987-04-01,0.00
